Date,Year,Month,State,Sector,number_of_employees,average_weekly_hours,average_hourly_earnings
2011-11-01,2011,Nov,Kansas,totalprivate,1087.6,34.5,20.66
2011-11-01,2011,Nov,Kentucky,leisurehospitality,171.5,,10.82
2011-11-01,2011,Nov,Kentucky,manufacturing,215.8,40.0,19.9
2011-11-01,2011,Nov,Kentucky,retailtrade,201.8,,
2011-11-01,2011,Nov,Kentucky,totalnonfarm,1795.4,,
2011-11-01,2011,Nov,Kentucky,totalprivate,1472.6,34.9,19.69
2011-11-01,2011,Nov,Louisiana,leisurehospitality,203.9,,12.12
2011-11-01,2011,Nov,Louisiana,manufacturing,141.1,42.2,25.14
2011-11-01,2011,Nov,Louisiana,retailtrade,220.8,,
2011-11-01,2011,Nov,Louisiana,totalnonfarm,1911.8,,
2011-11-01,2011,Nov,Louisiana,totalprivate,1554.8,36.1,21.24
2011-11-01,2011,Nov,Maine,leisurehospitality,60.9,,12.86
2011-11-01,2011,Nov,Maine,manufacturing,50.5,38.8,23.8
2011-11-01,2011,Nov,Maine,retailtrade,81.4,,
2011-11-01,2011,Nov,Maine,totalnonfarm,596.7,,
2011-11-01,2011,Nov,Maine,totalprivate,495.4,33.9,20.33
2011-11-01,2011,Nov,Maryland,leisurehospitality,236.6,,15.1
2011-11-01,2011,Nov,Maryland,manufacturing,113.7,40.0,23.0
2011-11-01,2011,Nov,Maryland,retailtrade,282.1,,
2011-11-01,2011,Nov,Maryland,totalnonfarm,2568.6,,
2011-11-01,2011,Nov,Maryland,totalprivate,2067.3,33.9,25.75
2011-11-01,2011,Nov,Massachusetts,leisurehospitality,319.3,,15.17
2011-11-01,2011,Nov,Massachusetts,manufacturing,248.8,39.9,28.1
2011-11-01,2011,Nov,Massachusetts,retailtrade,345.0,,
2011-11-01,2011,Nov,Massachusetts,totalnonfarm,3274.9,,
2011-11-01,2011,Nov,Massachusetts,totalprivate,2842.8,33.1,28.02
2011-11-01,2011,Nov,Michigan,leisurehospitality,383.2,,11.47
2011-11-01,2011,Nov,Michigan,manufacturing,514.4,41.5,24.28
2011-11-01,2011,Nov,Michigan,retailtrade,450.6,,
2011-11-01,2011,Nov,Michigan,totalnonfarm,3994.4,,
2011-11-01,2011,Nov,Michigan,totalprivate,3382.1,34.2,22.28
2011-11-01,2011,Nov,Minnesota,leisurehospitality,242.5,,13.25
2011-11-01,2011,Nov,Minnesota,manufacturing,302.4,39.5,24.85
2011-11-01,2011,Nov,Minnesota,retailtrade,282.3,,
2011-11-01,2011,Nov,Minnesota,totalnonfarm,2699.2,,
2011-11-01,2011,Nov,Minnesota,totalprivate,2288.8,33.3,24.74
2011-11-01,2011,Nov,Mississippi,leisurehospitality,120.2,,12.47
2011-11-01,2011,Nov,Mississippi,manufacturing,135.2,41.1,17.95
2011-11-01,2011,Nov,Mississippi,retailtrade,133.1,,
2011-11-01,2011,Nov,Mississippi,totalnonfarm,1094.2,,
2011-11-01,2011,Nov,Mississippi,totalprivate,848.5,35.7,18.14
2011-11-01,2011,Nov,Missouri,leisurehospitality,272.0,,12.07
2011-11-01,2011,Nov,Missouri,manufacturing,250.3,40.1,20.98
2011-11-01,2011,Nov,Missouri,retailtrade,302.1,,
2011-11-01,2011,Nov,Missouri,totalnonfarm,2682.6,,
2011-11-01,2011,Nov,Missouri,totalprivate,2244.9,34.5,20.95
2011-11-01,2011,Nov,Montana,leisurehospitality,57.3,,12.45
2011-11-01,2011,Nov,Montana,manufacturing,16.8,,
2011-11-01,2011,Nov,Montana,retailtrade,55.1,,
2011-11-01,2011,Nov,Montana,totalnonfarm,434.7,,
2011-11-01,2011,Nov,Montana,totalprivate,345.4,32.4,21.15
2011-11-01,2011,Nov,Nebraska,leisurehospitality,82.1,,11.76
2011-11-01,2011,Nov,Nebraska,manufacturing,94.4,40.6,19.44
2011-11-01,2011,Nov,Nebraska,retailtrade,105.3,,
2011-11-01,2011,Nov,Nebraska,totalnonfarm,958.8,,
2011-11-01,2011,Nov,Nebraska,totalprivate,790.5,33.9,20.84
2011-11-01,2011,Nov,Nevada,leisurehospitality,317.3,,14.14
2011-11-01,2011,Nov,Nevada,manufacturing,38.6,,
2011-11-01,2011,Nov,Nevada,retailtrade,129.5,,
2011-11-01,2011,Nov,Nevada,totalnonfarm,1129.9,,
2011-11-01,2011,Nov,Nevada,totalprivate,981.6,34.0,19.34
2011-11-01,2011,Nov,New Hampshire,leisurehospitality,64.1,,13.83
2011-11-01,2011,Nov,New Hampshire,manufacturing,66.4,40.2,26.43
2011-11-01,2011,Nov,New Hampshire,retailtrade,93.7,,
2011-11-01,2011,Nov,New Hampshire,totalnonfarm,627.6,,
2011-11-01,2011,Nov,New Hampshire,totalprivate,536.3,33.2,23.25
2011-11-01,2011,Nov,New Jersey,leisurehospitality,338.0,,14.33
2011-11-01,2011,Nov,New Jersey,manufacturing,245.2,39.9,24.53
2011-11-01,2011,Nov,New Jersey,retailtrade,441.2,,
2011-11-01,2011,Nov,New Jersey,totalnonfarm,3859.4,,
2011-11-01,2011,Nov,New Jersey,totalprivate,3233.0,33.5,25.71
2011-11-01,2011,Nov,New Mexico,leisurehospitality,84.8,,11.7
2011-11-01,2011,Nov,New Mexico,manufacturing,29.8,,
2011-11-01,2011,Nov,New Mexico,retailtrade,90.8,,
2011-11-01,2011,Nov,New Mexico,totalnonfarm,797.6,,
2011-11-01,2011,Nov,New Mexico,totalprivate,605.5,35.0,19.51
2011-11-01,2011,Nov,New York,leisurehospitality,783.3,,17.33
2011-11-01,2011,Nov,New York,manufacturing,459.0,39.9,25.86
2011-11-01,2011,Nov,New York,retailtrade,902.0,,
2011-11-01,2011,Nov,New York,totalnonfarm,8730.4,,
2011-11-01,2011,Nov,New York,totalprivate,7234.9,34.1,26.72
2011-11-01,2011,Nov,North Carolina,leisurehospitality,405.5,,12.56
2011-11-01,2011,Nov,North Carolina,manufacturing,433.7,40.9,20.4
2011-11-01,2011,Nov,North Carolina,retailtrade,445.1,,
2011-11-01,2011,Nov,North Carolina,totalnonfarm,3935.9,,
2011-11-01,2011,Nov,North Carolina,totalprivate,3230.1,34.3,21.25
2011-11-01,2011,Nov,North Dakota,leisurehospitality,36.4,,12.08
2011-11-01,2011,Nov,North Dakota,manufacturing,24.3,41.3,20.29
2011-11-01,2011,Nov,North Dakota,retailtrade,45.0,,
2011-11-01,2011,Nov,North Dakota,totalnonfarm,408.5,,
2011-11-01,2011,Nov,North Dakota,totalprivate,329.7,34.3,21.9
2011-11-01,2011,Nov,Ohio,leisurehospitality,489.9,,11.81
2011-11-01,2011,Nov,Ohio,manufacturing,648.7,40.6,23.19
2011-11-01,2011,Nov,Ohio,retailtrade,559.2,,
2011-11-01,2011,Nov,Ohio,totalnonfarm,5140.4,,
2011-11-01,2011,Nov,Ohio,totalprivate,4368.6,34.0,21.38
2011-11-01,2011,Nov,Oklahoma,leisurehospitality,144.6,,10.87
2011-11-01,2011,Nov,Oklahoma,manufacturing,138.3,41.4,19.13
2011-11-01,2011,Nov,Oklahoma,retailtrade,171.6,,
2011-11-01,2011,Nov,Oklahoma,totalnonfarm,1588.8,,
2011-11-01,2011,Nov,Oklahoma,totalprivate,1244.3,35.2,20.39
2011-11-01,2011,Nov,Oregon,leisurehospitality,166.2,,13.26
2011-11-01,2011,Nov,Oregon,manufacturing,169.6,39.9,22.69
2011-11-01,2011,Nov,Oregon,retailtrade,186.7,,
2011-11-01,2011,Nov,Oregon,totalnonfarm,1629.4,,
2011-11-01,2011,Nov,Oregon,totalprivate,1336.9,33.6,21.9
2011-11-01,2011,Nov,Pennsylvania,leisurehospitality,515.4,,12.45
2011-11-01,2011,Nov,Pennsylvania,manufacturing,567.2,39.8,23.13
2011-11-01,2011,Nov,Pennsylvania,retailtrade,625.1,,
2011-11-01,2011,Nov,Pennsylvania,totalnonfarm,5703.2,,
2011-11-01,2011,Nov,Pennsylvania,totalprivate,4963.7,33.6,22.14
2011-11-01,2011,Nov,Rhode Island,leisurehospitality,50.5,,14.32
2011-11-01,2011,Nov,Rhode Island,manufacturing,39.5,38.3,24.16
2011-11-01,2011,Nov,Rhode Island,retailtrade,47.0,,
2011-11-01,2011,Nov,Rhode Island,totalnonfarm,465.9,,
2011-11-01,2011,Nov,Rhode Island,totalprivate,401.6,32.9,24.66
2011-11-01,2011,Nov,South Carolina,leisurehospitality,213.5,,11.85
2011-11-01,2011,Nov,South Carolina,manufacturing,216.5,41.5,20.32
2011-11-01,2011,Nov,South Carolina,retailtrade,224.5,,
2011-11-01,2011,Nov,South Carolina,totalnonfarm,1840.2,,
2011-11-01,2011,Nov,South Carolina,totalprivate,1492.0,34.7,20.28
2011-11-01,2011,Nov,South Dakota,leisurehospitality,43.8,,11.18
2011-11-01,2011,Nov,South Dakota,manufacturing,40.1,39.7,18.46
2011-11-01,2011,Nov,South Dakota,retailtrade,50.5,,
2011-11-01,2011,Nov,South Dakota,totalnonfarm,409.5,,
2011-11-01,2011,Nov,South Dakota,totalprivate,332.1,34.0,19.26
2011-11-01,2011,Nov,Tennessee,leisurehospitality,270.8,,12.07
2011-11-01,2011,Nov,Tennessee,manufacturing,305.9,42.1,20.81
2011-11-01,2011,Nov,Tennessee,retailtrade,307.5,,
2011-11-01,2011,Nov,Tennessee,totalnonfarm,2690.3,,
2011-11-01,2011,Nov,Tennessee,totalprivate,2267.0,35.0,20.18
2011-11-01,2011,Nov,Texas,leisurehospitality,1056.1,,12.08
2011-11-01,2011,Nov,Texas,manufacturing,853.4,41.8,24.12
2011-11-01,2011,Nov,Texas,retailtrade,1163.7,,
2011-11-01,2011,Nov,Texas,totalnonfarm,10686.1,,
2011-11-01,2011,Nov,Texas,totalprivate,8861.7,37.0,22.15
2011-11-01,2011,Nov,Utah,leisurehospitality,113.3,,12.01
2011-11-01,2011,Nov,Utah,manufacturing,114.9,40.1,21.79
2011-11-01,2011,Nov,Utah,retailtrade,140.2,,
2011-11-01,2011,Nov,Utah,totalnonfarm,1218.5,,
2011-11-01,2011,Nov,Utah,totalprivate,998.2,34.9,22.73
2011-11-01,2011,Nov,Vermont,leisurehospitality,32.7,,15.04
2011-11-01,2011,Nov,Vermont,manufacturing,31.4,38.6,22.94
2011-11-01,2011,Nov,Vermont,retailtrade,37.5,,
2011-11-01,2011,Nov,Vermont,totalnonfarm,302.1,,
2011-11-01,2011,Nov,Vermont,totalprivate,247.3,33.8,23.02
2011-11-01,2011,Nov,Virginia,leisurehospitality,354.6,,12.99
2011-11-01,2011,Nov,Virginia,manufacturing,231.4,39.7,22.1
2011-11-01,2011,Nov,Virginia,retailtrade,404.3,,
2011-11-01,2011,Nov,Virginia,totalnonfarm,3713.4,,
2011-11-01,2011,Nov,Virginia,totalprivate,2993.2,34.9,25.1
2011-11-01,2011,Nov,Washington,leisurehospitality,273.1,,13.71
2011-11-01,2011,Nov,Washington,manufacturing,274.8,,31.34
2011-11-01,2011,Nov,Washington,retailtrade,307.1,,
2011-11-01,2011,Nov,Washington,totalnonfarm,2886.5,,
2011-11-01,2011,Nov,Washington,totalprivate,2346.0,34.2,27.29
2011-11-01,2011,Nov,West Virginia,leisurehospitality,73.3,,10.64
2011-11-01,2011,Nov,West Virginia,manufacturing,49.6,38.2,19.81
2011-11-01,2011,Nov,West Virginia,retailtrade,87.5,,
2011-11-01,2011,Nov,West Virginia,totalnonfarm,727.3,,
2011-11-01,2011,Nov,West Virginia,totalprivate,574.0,34.3,19.3
2011-11-01,2011,Nov,Wisconsin,leisurehospitality,253.4,,11.92
2011-11-01,2011,Nov,Wisconsin,manufacturing,451.5,42.0,21.43
2011-11-01,2011,Nov,Wisconsin,retailtrade,294.9,,
2011-11-01,2011,Nov,Wisconsin,totalnonfarm,2755.7,,
2011-11-01,2011,Nov,Wisconsin,totalprivate,2349.2,33.3,21.86
2011-11-01,2011,Nov,Wyoming,leisurehospitality,33.5,,12.0
2011-11-01,2011,Nov,Wyoming,manufacturing,9.3,,
2011-11-01,2011,Nov,Wyoming,retailtrade,29.3,,
2011-11-01,2011,Nov,Wyoming,totalnonfarm,292.3,,
2011-11-01,2011,Nov,Wyoming,totalprivate,220.3,35.9,22.25
2011-12-01,2011,Dec,Alabama,leisurehospitality,170.4,,10.9
2011-12-01,2011,Dec,Alabama,manufacturing,240.0,41.2,20.96
2011-12-01,2011,Dec,Alabama,retailtrade,224.2,,
2011-12-01,2011,Dec,Alabama,totalnonfarm,1892.4,,
2011-12-01,2011,Dec,Alabama,totalprivate,1510.1,35.7,20.07
2011-12-01,2011,Dec,Alaska,leisurehospitality,32.6,,14.17
2011-12-01,2011,Dec,Alaska,manufacturing,13.2,40.9,24.31
2011-12-01,2011,Dec,Alaska,retailtrade,35.8,,
2011-12-01,2011,Dec,Alaska,totalnonfarm,331.8,,
2011-12-01,2011,Dec,Alaska,totalprivate,247.2,34.4,25.35
2011-12-01,2011,Dec,Arizona,leisurehospitality,262.1,,13.83
2011-12-01,2011,Dec,Arizona,manufacturing,153.4,40.9,25.56
2011-12-01,2011,Dec,Arizona,retailtrade,295.4,,
2011-12-01,2011,Dec,Arizona,totalnonfarm,2432.3,,
2011-12-01,2011,Dec,Arizona,totalprivate,2024.4,34.7,22.54
2011-12-01,2011,Dec,Arkansas,leisurehospitality,101.9,,10.77
2011-12-01,2011,Dec,Arkansas,manufacturing,156.8,41.9,18.44
2011-12-01,2011,Dec,Arkansas,retailtrade,132.1,,
2011-12-01,2011,Dec,Arkansas,totalnonfarm,1175.5,,
2011-12-01,2011,Dec,Arkansas,totalprivate,959.0,35.3,18.52
2011-12-01,2011,Dec,California,leisurehospitality,1553.3,,14.65
2011-12-01,2011,Dec,California,manufacturing,1245.1,39.1,27.56
2011-12-01,2011,Dec,California,retailtrade,1550.2,,
2011-12-01,2011,Dec,California,totalnonfarm,14533.9,,
2011-12-01,2011,Dec,California,totalprivate,12145.6,34.3,26.84
2011-12-01,2011,Dec,Colorado,leisurehospitality,274.9,,14.36
2011-12-01,2011,Dec,Colorado,manufacturing,129.6,40.2,26.29
2011-12-01,2011,Dec,Colorado,retailtrade,240.4,,
2011-12-01,2011,Dec,Colorado,totalnonfarm,2279.0,,
2011-12-01,2011,Dec,Colorado,totalprivate,1886.6,34.6,24.2
2011-12-01,2011,Dec,Connecticut,leisurehospitality,139.7,,15.17
2011-12-01,2011,Dec,Connecticut,manufacturing,162.8,40.4,31.02
2011-12-01,2011,Dec,Connecticut,retailtrade,180.9,,
2011-12-01,2011,Dec,Connecticut,totalnonfarm,1639.4,,
2011-12-01,2011,Dec,Connecticut,totalprivate,1392.7,34.2,28.31
2011-12-01,2011,Dec,DC,leisurehospitality,64.1,,18.09
2011-12-01,2011,Dec,DC,manufacturing,1.0,,
2011-12-01,2011,Dec,DC,retailtrade,18.7,,
2011-12-01,2011,Dec,DC,totalnonfarm,728.2,,
2011-12-01,2011,Dec,DC,totalprivate,483.3,35.0,36.46
2011-12-01,2011,Dec,Delaware,leisurehospitality,44.3,,13.74
2011-12-01,2011,Dec,Delaware,manufacturing,25.8,40.6,21.0
2011-12-01,2011,Dec,Delaware,retailtrade,50.6,,
2011-12-01,2011,Dec,Delaware,totalnonfarm,415.6,,
2011-12-01,2011,Dec,Delaware,totalprivate,352.7,33.3,22.54
2011-12-01,2011,Dec,Florida,leisurehospitality,973.4,,13.38
2011-12-01,2011,Dec,Florida,manufacturing,315.2,40.2,23.9
2011-12-01,2011,Dec,Florida,retailtrade,957.1,,
2011-12-01,2011,Dec,Florida,totalnonfarm,7306.4,,
2011-12-01,2011,Dec,Florida,totalprivate,6217.1,34.6,21.41
2011-12-01,2011,Dec,Georgia,leisurehospitality,385.6,,12.46
2011-12-01,2011,Dec,Georgia,manufacturing,350.1,41.5,21.94
2011-12-01,2011,Dec,Georgia,retailtrade,446.1,,
2011-12-01,2011,Dec,Georgia,totalnonfarm,3912.8,,
2011-12-01,2011,Dec,Georgia,totalprivate,3229.3,34.8,21.78
2011-12-01,2011,Dec,Hawaii,leisurehospitality,107.5,,16.03
2011-12-01,2011,Dec,Hawaii,manufacturing,13.6,34.1,20.26
2011-12-01,2011,Dec,Hawaii,retailtrade,68.0,,
2011-12-01,2011,Dec,Hawaii,totalnonfarm,600.0,,
2011-12-01,2011,Dec,Hawaii,totalprivate,475.0,32.6,22.24
2011-12-01,2011,Dec,Idaho,leisurehospitality,60.0,,11.77
2011-12-01,2011,Dec,Idaho,manufacturing,56.8,40.0,24.79
2011-12-01,2011,Dec,Idaho,retailtrade,75.8,,
2011-12-01,2011,Dec,Idaho,totalnonfarm,617.8,,
2011-12-01,2011,Dec,Idaho,totalprivate,500.7,33.8,20.77
2011-12-01,2011,Dec,Illinois,leisurehospitality,527.7,,12.8
2011-12-01,2011,Dec,Illinois,manufacturing,578.1,41.1,24.29
2011-12-01,2011,Dec,Illinois,retailtrade,591.2,,
2011-12-01,2011,Dec,Illinois,totalnonfarm,5703.2,,
2011-12-01,2011,Dec,Illinois,totalprivate,4872.9,34.7,23.96
2011-12-01,2011,Dec,Indiana,leisurehospitality,280.0,,12.8
2011-12-01,2011,Dec,Indiana,manufacturing,469.0,41.5,23.64
2011-12-01,2011,Dec,Indiana,retailtrade,307.8,,
2011-12-01,2011,Dec,Indiana,totalnonfarm,2871.0,,
2011-12-01,2011,Dec,Indiana,totalprivate,2438.7,34.7,21.12
2011-12-01,2011,Dec,Iowa,leisurehospitality,132.7,,11.93
2011-12-01,2011,Dec,Iowa,manufacturing,207.4,41.7,20.43
2011-12-01,2011,Dec,Iowa,retailtrade,175.4,,
2011-12-01,2011,Dec,Iowa,totalnonfarm,1496.1,,
2011-12-01,2011,Dec,Iowa,totalprivate,1243.7,34.2,20.45
2011-12-01,2011,Dec,Kansas,leisurehospitality,116.4,,11.42
2011-12-01,2011,Dec,Kansas,manufacturing,161.3,41.6,22.17
2011-12-01,2011,Dec,Kansas,retailtrade,142.1,,
2011-12-01,2011,Dec,Kansas,totalnonfarm,1344.6,,
2011-12-01,2011,Dec,Kansas,totalprivate,1087.3,34.5,20.63
2011-12-01,2011,Dec,Kentucky,leisurehospitality,171.2,,10.87
2011-12-01,2011,Dec,Kentucky,manufacturing,215.8,40.6,20.11
2011-12-01,2011,Dec,Kentucky,retailtrade,202.2,,
2011-12-01,2011,Dec,Kentucky,totalnonfarm,1795.0,,
2011-12-01,2011,Dec,Kentucky,totalprivate,1471.0,34.8,19.79
2011-12-01,2011,Dec,Louisiana,leisurehospitality,204.8,,12.14
2011-12-01,2011,Dec,Louisiana,manufacturing,141.2,41.8,24.9
2011-12-01,2011,Dec,Louisiana,retailtrade,220.8,,
2011-12-01,2011,Dec,Louisiana,totalnonfarm,1913.6,,
2011-12-01,2011,Dec,Louisiana,totalprivate,1557.4,36.1,21.1
2011-12-01,2011,Dec,Maine,leisurehospitality,60.4,,13.01
2011-12-01,2011,Dec,Maine,manufacturing,50.7,38.8,23.64
2011-12-01,2011,Dec,Maine,retailtrade,81.3,,
2011-12-01,2011,Dec,Maine,totalnonfarm,595.7,,
2011-12-01,2011,Dec,Maine,totalprivate,494.9,34.2,20.49
2011-12-01,2011,Dec,Maryland,leisurehospitality,237.3,,14.99
2011-12-01,2011,Dec,Maryland,manufacturing,113.6,40.4,23.7
2011-12-01,2011,Dec,Maryland,retailtrade,283.3,,
2011-12-01,2011,Dec,Maryland,totalnonfarm,2573.7,,
2011-12-01,2011,Dec,Maryland,totalprivate,2069.2,33.9,25.99
2011-12-01,2011,Dec,Massachusetts,leisurehospitality,319.2,,15.25
2011-12-01,2011,Dec,Massachusetts,manufacturing,248.9,40.3,28.1
2011-12-01,2011,Dec,Massachusetts,retailtrade,344.8,,
2011-12-01,2011,Dec,Massachusetts,totalnonfarm,3279.7,,
2011-12-01,2011,Dec,Massachusetts,totalprivate,2846.0,33.1,28.14
2011-12-01,2011,Dec,Michigan,leisurehospitality,382.0,,11.56
2011-12-01,2011,Dec,Michigan,manufacturing,518.2,41.5,24.5
2011-12-01,2011,Dec,Michigan,retailtrade,450.3,,
2011-12-01,2011,Dec,Michigan,totalnonfarm,3994.3,,
2011-12-01,2011,Dec,Michigan,totalprivate,3382.6,34.2,22.36
2011-12-01,2011,Dec,Minnesota,leisurehospitality,242.4,,13.2
2011-12-01,2011,Dec,Minnesota,manufacturing,303.3,40.3,25.37
2011-12-01,2011,Dec,Minnesota,retailtrade,282.7,,
2011-12-01,2011,Dec,Minnesota,totalnonfarm,2704.6,,
2011-12-01,2011,Dec,Minnesota,totalprivate,2293.9,33.6,24.89
2011-12-01,2011,Dec,Mississippi,leisurehospitality,120.6,,12.48
2011-12-01,2011,Dec,Mississippi,manufacturing,135.6,42.0,17.96
2011-12-01,2011,Dec,Mississippi,retailtrade,133.2,,
2011-12-01,2011,Dec,Mississippi,totalnonfarm,1094.2,,
2011-12-01,2011,Dec,Mississippi,totalprivate,848.6,35.9,18.43
2011-12-01,2011,Dec,Missouri,leisurehospitality,271.4,,12.26
2011-12-01,2011,Dec,Missouri,manufacturing,250.8,40.7,20.57
2011-12-01,2011,Dec,Missouri,retailtrade,302.3,,
2011-12-01,2011,Dec,Missouri,totalnonfarm,2686.0,,
2011-12-01,2011,Dec,Missouri,totalprivate,2247.4,34.5,21.05
2011-12-01,2011,Dec,Montana,leisurehospitality,57.3,,12.63
2011-12-01,2011,Dec,Montana,manufacturing,17.1,,
2011-12-01,2011,Dec,Montana,retailtrade,55.0,,
2011-12-01,2011,Dec,Montana,totalnonfarm,435.7,,
2011-12-01,2011,Dec,Montana,totalprivate,346.2,32.3,20.55
2011-12-01,2011,Dec,Nebraska,leisurehospitality,82.2,,12.33
2011-12-01,2011,Dec,Nebraska,manufacturing,94.7,40.5,19.53
2011-12-01,2011,Dec,Nebraska,retailtrade,105.2,,
2011-12-01,2011,Dec,Nebraska,totalnonfarm,959.7,,
2011-12-01,2011,Dec,Nebraska,totalprivate,791.3,33.8,21.13
2011-12-01,2011,Dec,Nevada,leisurehospitality,315.9,,14.14
2011-12-01,2011,Dec,Nevada,manufacturing,38.6,,
2011-12-01,2011,Dec,Nevada,retailtrade,129.2,,
2011-12-01,2011,Dec,Nevada,totalnonfarm,1130.4,,
2011-12-01,2011,Dec,Nevada,totalprivate,981.8,33.5,19.36
2011-12-01,2011,Dec,New Hampshire,leisurehospitality,63.5,,13.57
2011-12-01,2011,Dec,New Hampshire,manufacturing,66.2,40.4,26.09
2011-12-01,2011,Dec,New Hampshire,retailtrade,93.8,,
2011-12-01,2011,Dec,New Hampshire,totalnonfarm,626.8,,
2011-12-01,2011,Dec,New Hampshire,totalprivate,535.4,33.2,23.18
2011-12-01,2011,Dec,New Jersey,leisurehospitality,338.5,,14.32
2011-12-01,2011,Dec,New Jersey,manufacturing,244.7,40.5,24.82
2011-12-01,2011,Dec,New Jersey,retailtrade,441.3,,
2011-12-01,2011,Dec,New Jersey,totalnonfarm,3862.7,,
2011-12-01,2011,Dec,New Jersey,totalprivate,3236.7,33.7,25.59
2011-12-01,2011,Dec,New Mexico,leisurehospitality,85.1,,11.61
2011-12-01,2011,Dec,New Mexico,manufacturing,29.7,,
2011-12-01,2011,Dec,New Mexico,retailtrade,90.7,,
2011-12-01,2011,Dec,New Mexico,totalnonfarm,798.3,,
2011-12-01,2011,Dec,New Mexico,totalprivate,605.1,34.1,19.78
2011-12-01,2011,Dec,New York,leisurehospitality,786.7,,17.65
2011-12-01,2011,Dec,New York,manufacturing,459.2,40.3,25.85
2011-12-01,2011,Dec,New York,retailtrade,904.4,,
2011-12-01,2011,Dec,New York,totalnonfarm,8746.0,,
2011-12-01,2011,Dec,New York,totalprivate,7251.5,34.2,26.7
2011-12-01,2011,Dec,North Carolina,leisurehospitality,406.7,,12.93
2011-12-01,2011,Dec,North Carolina,manufacturing,434.2,41.0,20.62
2011-12-01,2011,Dec,North Carolina,retailtrade,445.0,,
2011-12-01,2011,Dec,North Carolina,totalnonfarm,3942.7,,
2011-12-01,2011,Dec,North Carolina,totalprivate,3237.3,34.4,21.33
2011-12-01,2011,Dec,North Dakota,leisurehospitality,36.8,,12.25
2011-12-01,2011,Dec,North Dakota,manufacturing,24.6,40.8,20.86
2011-12-01,2011,Dec,North Dakota,retailtrade,45.2,,
2011-12-01,2011,Dec,North Dakota,totalnonfarm,412.4,,
2011-12-01,2011,Dec,North Dakota,totalprivate,333.3,34.1,22.24
2011-12-01,2011,Dec,Ohio,leisurehospitality,488.3,,11.95
2011-12-01,2011,Dec,Ohio,manufacturing,649.5,40.8,23.38
2011-12-01,2011,Dec,Ohio,retailtrade,559.6,,
2011-12-01,2011,Dec,Ohio,totalnonfarm,5148.4,,
2011-12-01,2011,Dec,Ohio,totalprivate,4377.7,34.0,21.4
2011-12-01,2011,Dec,Oklahoma,leisurehospitality,144.9,,11.02
2011-12-01,2011,Dec,Oklahoma,manufacturing,138.4,41.7,19.46
2011-12-01,2011,Dec,Oklahoma,retailtrade,171.3,,
2011-12-01,2011,Dec,Oklahoma,totalnonfarm,1591.6,,
2011-12-01,2011,Dec,Oklahoma,totalprivate,1245.7,35.3,20.97
2011-12-01,2011,Dec,Oregon,leisurehospitality,167.1,,13.36
2011-12-01,2011,Dec,Oregon,manufacturing,170.1,40.1,22.78
2011-12-01,2011,Dec,Oregon,retailtrade,186.2,,
2011-12-01,2011,Dec,Oregon,totalnonfarm,1631.1,,
2011-12-01,2011,Dec,Oregon,totalprivate,1338.0,33.6,22.15
2011-12-01,2011,Dec,Pennsylvania,leisurehospitality,514.4,,12.63
2011-12-01,2011,Dec,Pennsylvania,manufacturing,568.2,39.6,23.3
2011-12-01,2011,Dec,Pennsylvania,retailtrade,625.5,,
2011-12-01,2011,Dec,Pennsylvania,totalnonfarm,5706.2,,
2011-12-01,2011,Dec,Pennsylvania,totalprivate,4966.1,33.6,22.29
2011-12-01,2011,Dec,Rhode Island,leisurehospitality,50.7,,14.09
2011-12-01,2011,Dec,Rhode Island,manufacturing,39.5,38.9,24.48
2011-12-01,2011,Dec,Rhode Island,retailtrade,47.2,,
2011-12-01,2011,Dec,Rhode Island,totalnonfarm,465.9,,
2011-12-01,2011,Dec,Rhode Island,totalprivate,401.5,32.9,24.46
2011-12-01,2011,Dec,South Carolina,leisurehospitality,213.8,,12.05
2011-12-01,2011,Dec,South Carolina,manufacturing,217.5,41.6,20.83
2011-12-01,2011,Dec,South Carolina,retailtrade,223.9,,
2011-12-01,2011,Dec,South Carolina,totalnonfarm,1844.3,,
2011-12-01,2011,Dec,South Carolina,totalprivate,1496.0,34.8,20.29
2011-12-01,2011,Dec,South Dakota,leisurehospitality,43.9,,11.3
2011-12-01,2011,Dec,South Dakota,manufacturing,40.3,40.4,18.49
2011-12-01,2011,Dec,South Dakota,retailtrade,50.7,,
2011-12-01,2011,Dec,South Dakota,totalnonfarm,411.0,,
2011-12-01,2011,Dec,South Dakota,totalprivate,333.2,33.8,19.45
2011-12-01,2011,Dec,Tennessee,leisurehospitality,272.5,,12.04
2011-12-01,2011,Dec,Tennessee,manufacturing,305.4,42.3,20.97
2011-12-01,2011,Dec,Tennessee,retailtrade,307.7,,
2011-12-01,2011,Dec,Tennessee,totalnonfarm,2693.1,,
2011-12-01,2011,Dec,Tennessee,totalprivate,2270.2,35.2,20.24
2011-12-01,2011,Dec,Texas,leisurehospitality,1057.3,,12.07
2011-12-01,2011,Dec,Texas,manufacturing,855.4,41.8,24.32
2011-12-01,2011,Dec,Texas,retailtrade,1164.6,,
2011-12-01,2011,Dec,Texas,totalnonfarm,10708.2,,
2011-12-01,2011,Dec,Texas,totalprivate,8886.6,36.9,22.1
2011-12-01,2011,Dec,Utah,leisurehospitality,114.5,,12.25
2011-12-01,2011,Dec,Utah,manufacturing,115.2,39.9,22.21
2011-12-01,2011,Dec,Utah,retailtrade,140.4,,
