Date,State,Sector,employment,employment-population ratio,labor force,labor force participation rate,unemployment,unemployment rate
2011-08-01,Idaho,aggregate,703538.0,59.5,768555.0,65.0,65017.0,8.5
2011-08-01,Illinois,aggregate,5927852.0,59.4,6594155.0,66.1,666303.0,10.1
2011-08-01,Indiana,aggregate,2908927.0,58.1,3201319.0,63.9,292392.0,9.1
2011-08-01,Iowa,aggregate,1574950.0,66.2,1668850.0,70.2,93900.0,5.6
2011-08-01,Jersey,new,4172367.0,60.0,4604420.0,66.2,432053.0,9.4
2011-08-01,Kansas,aggregate,1403355.0,64.8,1498025.0,69.2,94670.0,6.3
2011-08-01,Kentucky,aggregate,1867076.0,55.3,2060982.0,61.1,193906.0,9.4
2011-08-01,Louisiana,aggregate,1928443.0,55.4,2079401.0,59.7,150958.0,7.3
2011-08-01,Maine,aggregate,646184.0,59.8,700413.0,64.8,54229.0,7.7
2011-08-01,Maryland,aggregate,2872706.0,62.9,3100248.0,67.8,227542.0,7.3
2011-08-01,Massachusetts,aggregate,3236817.0,60.9,3486951.0,65.6,250134.0,7.2
2011-08-01,Michigan,aggregate,4198614.0,54.1,4673563.0,60.2,474949.0,10.2
2011-08-01,Minnesota,aggregate,2767271.0,66.6,2961535.0,71.2,194264.0,6.6
2011-08-01,Mississippi,aggregate,1213747.0,54.1,1347217.0,60.0,133470.0,9.9
2011-08-01,Missouri,aggregate,2767376.0,59.5,3025548.0,65.1,258172.0,8.5
2011-08-01,Montana,aggregate,469279.0,59.8,502689.0,64.0,33410.0,6.6
2011-08-01,Nebraska,aggregate,963077.0,68.7,1007276.0,71.8,44199.0,4.4
2011-08-01,Nevada,aggregate,1182931.0,56.6,1360117.0,65.0,177186.0,13.0
2011-08-01,NewHampshire,aggregate,695658.0,65.5,736564.0,69.4,40906.0,5.6
2011-08-01,NewMexico,aggregate,862549.0,54.4,929790.0,58.6,67241.0,7.2
2011-08-01,NewYork,aggregate,8767247.0,56.3,9570979.0,61.5,803732.0,8.4
2011-08-01,NorthCarolina,aggregate,4164823.0,56.2,4655749.0,62.9,490926.0,10.5
2011-08-01,NorthDakota,aggregate,377060.0,70.5,390292.0,72.9,13232.0,3.4
2011-08-01,Ohio,aggregate,5256484.0,58.4,5767020.0,64.0,510536.0,8.9
2011-08-01,Oklahoma,aggregate,1667458.0,58.2,1765607.0,61.6,98149.0,5.6
2011-08-01,Oregon,aggregate,1800415.0,58.6,1988984.0,64.8,188569.0,9.5
2011-08-01,Pennsylvania,aggregate,5891514.0,58.1,6391503.0,63.0,499989.0,7.8
2011-08-01,RhodeIsland,aggregate,500742.0,59.0,563355.0,66.4,62613.0,11.1
2011-08-01,SouthCarolina,aggregate,1950374.0,54.1,2176942.0,60.4,226568.0,10.4
2011-08-01,SouthDakota,aggregate,422635.0,67.8,442329.0,70.9,19694.0,4.5
2011-08-01,Tennessee,aggregate,2838038.0,57.0,3119655.0,62.7,281617.0,9.0
2011-08-01,Texas,aggregate,11497490.0,60.5,12529906.0,66.0,1032416.0,8.2
2011-08-01,Utah,aggregate,1250989.0,62.6,1347589.0,67.5,96600.0,7.2
2011-08-01,Vermont,aggregate,338593.0,66.0,357674.0,69.8,19081.0,5.3
2011-08-01,Virginia,aggregate,3932340.0,62.9,4199265.0,67.1,266925.0,6.4
2011-08-01,Washington,aggregate,3156673.0,59.3,3486447.0,65.5,329774.0,9.5
2011-08-01,WestVirginia,aggregate,745061.0,50.1,806850.0,54.3,61789.0,7.7
2011-08-01,Wisconsin,aggregate,2842513.0,63.7,3076736.0,68.9,234223.0,7.6
2011-08-01,Wyoming,aggregate,286365.0,65.6,304703.0,69.8,18338.0,6.0
2011-09-01,Alabama,aggregate,2004723.0,53.6,2211240.0,59.2,206517.0,9.3
2011-09-01,Alaska,aggregate,337010.0,63.6,364577.0,68.8,27567.0,7.6
2011-09-01,Arizona,aggregate,2729511.0,55.5,3011490.0,61.2,281979.0,9.4
2011-09-01,Arkansas,aggregate,1252751.0,55.6,1359559.0,60.3,106808.0,7.9
2011-09-01,California,aggregate,16258359.0,56.0,18400453.0,63.4,2142094.0,11.6
2011-09-01,Colorado,aggregate,2507771.0,63.7,2744862.0,69.7,237091.0,8.6
2011-09-01,Connecticut,aggregate,1751107.0,61.7,1920497.0,67.7,169390.0,8.8
2011-09-01,DC,aggregate,313887.0,60.7,349560.0,67.6,35673.0,10.2
2011-09-01,Delaware,aggregate,411561.0,57.7,444431.0,62.3,32870.0,7.4
2011-09-01,Florida,aggregate,8363203.0,54.9,9275359.0,60.9,912156.0,9.8
2011-09-01,Georgia,aggregate,4276638.0,57.8,4751155.0,64.2,474517.0,10.0
2011-09-01,Hawaii,aggregate,621846.0,58.5,667589.0,62.8,45743.0,6.9
2011-09-01,Idaho,aggregate,705459.0,59.6,769893.0,65.1,64434.0,8.4
2011-09-01,Illinois,aggregate,5937154.0,59.5,6601315.0,66.1,664161.0,10.1
2011-09-01,Indiana,aggregate,2912802.0,58.1,3205187.0,64.0,292385.0,9.1
2011-09-01,Iowa,aggregate,1575880.0,66.2,1669115.0,70.1,93235.0,5.6
2011-09-01,Jersey,new,4178995.0,60.0,4610088.0,66.2,431093.0,9.4
2011-09-01,Kansas,aggregate,1404834.0,64.9,1498724.0,69.2,93890.0,6.3
2011-09-01,Kentucky,aggregate,1869061.0,55.3,2060591.0,61.0,191530.0,9.3
2011-09-01,Louisiana,aggregate,1932266.0,55.5,2083182.0,59.8,150916.0,7.2
2011-09-01,Maine,aggregate,647489.0,59.9,701168.0,64.8,53679.0,7.7
2011-09-01,Maryland,aggregate,2878305.0,62.9,3103989.0,67.8,225684.0,7.3
2011-09-01,Massachusetts,aggregate,3245223.0,61.0,3492857.0,65.7,247634.0,7.1
2011-09-01,Michigan,aggregate,4211229.0,54.2,4678813.0,60.2,467584.0,10.0
2011-09-01,Minnesota,aggregate,2772103.0,66.6,2961463.0,71.2,189360.0,6.4
2011-09-01,Mississippi,aggregate,1214533.0,54.1,1346524.0,60.0,131991.0,9.8
2011-09-01,Missouri,aggregate,2771600.0,59.6,3025028.0,65.0,253428.0,8.4
2011-09-01,Montana,aggregate,470822.0,59.9,503846.0,64.1,33024.0,6.6
2011-09-01,Nebraska,aggregate,965146.0,68.7,1009036.0,71.9,43890.0,4.3
2011-09-01,Nevada,aggregate,1185704.0,56.6,1361506.0,65.0,175802.0,12.9
2011-09-01,NewHampshire,aggregate,697127.0,65.6,737663.0,69.4,40536.0,5.5
2011-09-01,NewMexico,aggregate,862880.0,54.4,930111.0,58.6,67231.0,7.2
2011-09-01,NewYork,aggregate,8775791.0,56.3,9585754.0,61.5,809963.0,8.4
2011-09-01,NorthCarolina,aggregate,4171064.0,56.3,4660528.0,62.9,489464.0,10.5
2011-09-01,NorthDakota,aggregate,378338.0,70.6,391428.0,73.0,13090.0,3.3
2011-09-01,Ohio,aggregate,5260464.0,58.4,5762195.0,64.0,501731.0,8.7
2011-09-01,Oklahoma,aggregate,1672224.0,58.3,1770709.0,61.7,98485.0,5.6
2011-09-01,Oregon,aggregate,1802436.0,58.7,1989283.0,64.7,186847.0,9.4
2011-09-01,Pennsylvania,aggregate,5902044.0,58.1,6402106.0,63.1,500062.0,7.8
2011-09-01,RhodeIsland,aggregate,500727.0,59.0,563390.0,66.3,62663.0,11.1
2011-09-01,SouthCarolina,aggregate,1954780.0,54.2,2177654.0,60.3,222874.0,10.2
2011-09-01,SouthDakota,aggregate,423278.0,67.8,442793.0,70.9,19515.0,4.4
2011-09-01,Tennessee,aggregate,2840205.0,57.0,3118079.0,62.6,277874.0,8.9
2011-09-01,Texas,aggregate,11535019.0,60.6,12544899.0,66.0,1009880.0,8.1
2011-09-01,Utah,aggregate,1254760.0,62.7,1345406.0,67.3,90646.0,6.7
2011-09-01,Vermont,aggregate,339045.0,66.1,357902.0,69.8,18857.0,5.3
2011-09-01,Virginia,aggregate,3940282.0,62.9,4206911.0,67.2,266629.0,6.3
2011-09-01,Washington,aggregate,3161249.0,59.3,3489210.0,65.5,327961.0,9.4
2011-09-01,WestVirginia,aggregate,747055.0,50.2,808457.0,54.4,61402.0,7.6
2011-09-01,Wisconsin,aggregate,2847190.0,63.7,3078766.0,68.9,231576.0,7.5
2011-09-01,Wyoming,aggregate,286899.0,65.6,305208.0,69.8,18309.0,6.0
2011-10-01,Alabama,aggregate,2006875.0,53.7,2208246.0,59.0,201371.0,9.1
2011-10-01,Alaska,aggregate,337401.0,63.5,364850.0,68.7,27449.0,7.5
2011-10-01,Arizona,aggregate,2733967.0,55.5,3011431.0,61.2,277464.0,9.2
2011-10-01,Arkansas,aggregate,1256181.0,55.7,1361850.0,60.4,105669.0,7.8
2011-10-01,California,aggregate,16301477.0,56.1,18416397.0,63.4,2114920.0,11.5
2011-10-01,Colorado,aggregate,2513877.0,63.8,2750178.0,69.8,236301.0,8.6
2011-10-01,Connecticut,aggregate,1755140.0,61.8,1922077.0,67.7,166937.0,8.7
2011-10-01,DC,aggregate,314926.0,60.8,350164.0,67.6,35238.0,10.1
2011-10-01,Delaware,aggregate,412778.0,57.8,445267.0,62.4,32489.0,7.3
2011-10-01,Florida,aggregate,8384377.0,55.0,9283461.0,60.9,899084.0,9.7
2011-10-01,Georgia,aggregate,4287969.0,57.9,4757235.0,64.2,469266.0,9.9
2011-10-01,Hawaii,aggregate,621511.0,58.3,666741.0,62.6,45230.0,6.8
2011-10-01,Idaho,aggregate,707521.0,59.7,770793.0,65.1,63272.0,8.2
2011-10-01,Illinois,aggregate,5950008.0,59.6,6605455.0,66.1,655447.0,9.9
2011-10-01,Indiana,aggregate,2918082.0,58.2,3207474.0,64.0,289392.0,9.0
2011-10-01,Iowa,aggregate,1577222.0,66.2,1669211.0,70.1,91989.0,5.5
2011-10-01,Jersey,new,4184387.0,60.0,4614347.0,66.2,429960.0,9.3
2011-10-01,Kansas,aggregate,1406213.0,64.9,1498899.0,69.2,92686.0,6.2
2011-10-01,Kentucky,aggregate,1871863.0,55.4,2059879.0,61.0,188016.0,9.1
2011-10-01,Louisiana,aggregate,1936066.0,55.5,2086750.0,59.9,150684.0,7.2
2011-10-01,Maine,aggregate,648688.0,60.0,701719.0,64.9,53031.0,7.6
2011-10-01,Maryland,aggregate,2884624.0,63.0,3107941.0,67.8,223317.0,7.2
2011-10-01,Massachusetts,aggregate,3253676.0,61.1,3498385.0,65.7,244709.0,7.0
2011-10-01,Michigan,aggregate,4224280.0,54.3,4682966.0,60.2,458686.0,9.8
2011-10-01,Minnesota,aggregate,2776414.0,66.7,2960518.0,71.1,184104.0,6.2
2011-10-01,Mississippi,aggregate,1215734.0,54.1,1345563.0,59.9,129829.0,9.6
2011-10-01,Missouri,aggregate,2775768.0,59.6,3022995.0,65.0,247227.0,8.2
2011-10-01,Montana,aggregate,472408.0,60.1,504834.0,64.2,32426.0,6.4
2011-10-01,Nebraska,aggregate,967203.0,68.8,1010572.0,71.9,43369.0,4.3
2011-10-01,Nevada,aggregate,1188822.0,56.7,1362603.0,65.0,173781.0,12.8
2011-10-01,NewHampshire,aggregate,698627.0,65.7,738657.0,69.4,40030.0,5.4
2011-10-01,NewMexico,aggregate,863385.0,54.3,930397.0,58.6,67012.0,7.2
2011-10-01,NewYork,aggregate,8784347.0,56.3,9600247.0,61.5,815900.0,8.5
2011-10-01,NorthCarolina,aggregate,4179934.0,56.3,4662780.0,62.8,482846.0,10.4
2011-10-01,NorthDakota,aggregate,379662.0,70.6,392499.0,73.0,12837.0,3.3
2011-10-01,Ohio,aggregate,5266742.0,58.4,5755864.0,63.9,489122.0,8.5
2011-10-01,Oklahoma,aggregate,1677717.0,58.4,1775848.0,61.8,98131.0,5.5
2011-10-01,Oregon,aggregate,1804852.0,58.7,1989193.0,64.7,184341.0,9.3
2011-10-01,Pennsylvania,aggregate,5913496.0,58.2,6410683.0,63.1,497187.0,7.8
2011-10-01,RhodeIsland,aggregate,500948.0,58.9,563530.0,66.3,62582.0,11.1
2011-10-01,SouthCarolina,aggregate,1959049.0,54.2,2177750.0,60.3,218701.0,10.0
2011-10-01,SouthDakota,aggregate,423904.0,67.8,443192.0,70.9,19288.0,4.4
2011-10-01,Tennessee,aggregate,2842927.0,57.0,3115765.0,62.5,272838.0,8.8
2011-10-01,Texas,aggregate,11574347.0,60.7,12554275.0,65.9,979928.0,7.8
2011-10-01,Utah,aggregate,1258975.0,62.8,1343234.0,67.0,84259.0,6.3
2011-10-01,Vermont,aggregate,339478.0,66.2,358048.0,69.8,18570.0,5.2
2011-10-01,Virginia,aggregate,3948125.0,63.0,4212908.0,67.2,264783.0,6.3
2011-10-01,Washington,aggregate,3166053.0,59.4,3489362.0,65.4,323309.0,9.3
2011-10-01,WestVirginia,aggregate,748998.0,50.4,809606.0,54.4,60608.0,7.5
2011-10-01,Wisconsin,aggregate,2851869.0,63.8,3079687.0,68.9,227818.0,7.4
2011-10-01,Wyoming,aggregate,287426.0,65.6,305637.0,69.8,18211.0,6.0
2011-11-01,Alabama,aggregate,2008215.0,53.7,2204422.0,58.9,196207.0,8.9
2011-11-01,Alaska,aggregate,337613.0,63.5,364852.0,68.7,27239.0,7.5
2011-11-01,Arizona,aggregate,2738298.0,55.6,3010813.0,61.1,272515.0,9.1
2011-11-01,Arkansas,aggregate,1258636.0,55.8,1362805.0,60.4,104169.0,7.6
2011-11-01,California,aggregate,16340029.0,56.2,18424246.0,63.3,2084217.0,11.3
2011-11-01,Colorado,aggregate,2518023.0,63.8,2752883.0,69.7,234860.0,8.5
2011-11-01,Connecticut,aggregate,1757632.0,61.9,1921987.0,67.6,164355.0,8.6
2011-11-01,DC,aggregate,315982.0,60.9,350727.0,67.6,34745.0,9.9
2011-11-01,Delaware,aggregate,413742.0,57.9,445754.0,62.4,32012.0,7.2
2011-11-01,Florida,aggregate,8403277.0,55.0,9287783.0,60.8,884506.0,9.5
2011-11-01,Georgia,aggregate,4297614.0,58.0,4760605.0,64.2,462991.0,9.7
2011-11-01,Hawaii,aggregate,621014.0,58.2,665440.0,62.4,44426.0,6.7
2011-11-01,Idaho,aggregate,709421.0,59.8,771173.0,65.0,61752.0,8.0
2011-11-01,Illinois,aggregate,5963865.0,59.7,6605536.0,66.1,641671.0,9.7
2011-11-01,Indiana,aggregate,2923343.0,58.3,3207288.0,63.9,283945.0,8.9
2011-11-01,Iowa,aggregate,1578456.0,66.2,1668716.0,70.0,90260.0,5.4
2011-11-01,Jersey,new,4187294.0,60.0,4616371.0,66.2,429077.0,9.3
2011-11-01,Kansas,aggregate,1406994.0,64.9,1498182.0,69.1,91188.0,6.1
2011-11-01,Kentucky,aggregate,1874456.0,55.4,2058081.0,60.9,183625.0,8.9
2011-11-01,Louisiana,aggregate,1939145.0,55.6,2089229.0,59.9,150084.0,7.2
2011-11-01,Maine,aggregate,649539.0,60.0,701869.0,64.9,52330.0,7.5
2011-11-01,Maryland,aggregate,2890533.0,63.0,3111435.0,67.9,220902.0,7.1
2011-11-01,Massachusetts,aggregate,3260734.0,61.2,3502312.0,65.7,241578.0,6.9
2011-11-01,Michigan,aggregate,4235655.0,54.5,4684846.0,60.2,449191.0,9.6
2011-11-01,Minnesota,aggregate,2779325.0,66.7,2958599.0,71.0,179274.0,6.1
2011-11-01,Mississippi,aggregate,1216678.0,54.1,1343881.0,59.8,127203.0,9.5
2011-11-01,Missouri,aggregate,2778786.0,59.7,3019007.0,64.8,240221.0,8.0
2011-11-01,Montana,aggregate,473715.0,60.2,505410.0,64.2,31695.0,6.3
2011-11-01,Nebraska,aggregate,968857.0,68.9,1011510.0,71.9,42653.0,4.2
2011-11-01,Nevada,aggregate,1191823.0,56.8,1363110.0,64.9,171287.0,12.6
2011-11-01,NewHampshire,aggregate,699711.0,65.7,739233.0,69.4,39522.0,5.3
2011-11-01,NewMexico,aggregate,863951.0,54.4,930571.0,58.5,66620.0,7.2
2011-11-01,NewYork,aggregate,8790703.0,56.3,9612024.0,61.6,821321.0,8.5
2011-11-01,NorthCarolina,aggregate,4190271.0,56.4,4662297.0,62.8,472026.0,10.1
2011-11-01,NorthDakota,aggregate,380856.0,70.7,393368.0,73.1,12512.0,3.2
2011-11-01,Ohio,aggregate,5274093.0,58.5,5748833.0,63.8,474740.0,8.3
2011-11-01,Oklahoma,aggregate,1683084.0,58.6,1780132.0,61.9,97048.0,5.5
2011-11-01,Oregon,aggregate,1806627.0,58.7,1988180.0,64.6,181553.0,9.1
2011-11-01,Pennsylvania,aggregate,5924490.0,58.3,6416409.0,63.2,491919.0,7.7
2011-11-01,RhodeIsland,aggregate,501196.0,58.9,563506.0,66.3,62310.0,11.1
2011-11-01,SouthCarolina,aggregate,1962501.0,54.3,2177063.0,60.2,214562.0,9.9
2011-11-01,SouthDakota,aggregate,424347.0,67.8,443337.0,70.8,18990.0,4.3
2011-11-01,Tennessee,aggregate,2845295.0,57.0,3112174.0,62.3,266879.0,8.6
2011-11-01,Texas,aggregate,11611070.0,60.8,12556639.0,65.8,945569.0,7.5
2011-11-01,Utah,aggregate,1263130.0,63.0,1341192.0,66.8,78062.0,5.8
2011-11-01,Vermont,aggregate,339730.0,66.2,357941.0,69.7,18211.0,5.1
2011-11-01,Virginia,aggregate,3954246.0,63.0,4215837.0,67.2,261591.0,6.2
2011-11-01,Washington,aggregate,3170127.0,59.4,3487657.0,65.3,317530.0,9.1
2011-11-01,WestVirginia,aggregate,750512.0,50.5,809934.0,54.5,59422.0,7.3
2011-11-01,Wisconsin,aggregate,2855442.0,63.8,3078935.0,68.8,223493.0,7.3
2011-11-01,Wyoming,aggregate,287844.0,65.6,305867.0,69.7,18023.0,5.9
2011-12-01,Alabama,aggregate,2008108.0,53.6,2199611.0,58.7,191503.0,8.7
2011-12-01,Alaska,aggregate,337662.0,63.5,364615.0,68.6,26953.0,7.4
2011-12-01,Arizona,aggregate,2741826.0,55.6,3009742.0,61.0,267916.0,8.9
2011-12-01,Arkansas,aggregate,1259743.0,55.8,1362224.0,60.3,102481.0,7.5
2011-12-01,California,aggregate,16370392.0,56.2,18423879.0,63.3,2053487.0,11.1
2011-12-01,Colorado,aggregate,2519596.0,63.7,2752280.0,69.6,232684.0,8.5
2011-12-01,Connecticut,aggregate,1758200.0,61.8,1920102.0,67.5,161902.0,8.4
2011-12-01,DC,aggregate,317081.0,61.1,351328.0,67.6,34247.0,9.7
2011-12-01,Delaware,aggregate,414354.0,57.9,445894.0,62.3,31540.0,7.1
2011-12-01,Florida,aggregate,8418190.0,55.1,9287735.0,60.8,869545.0,9.4
2011-12-01,Georgia,aggregate,4304856.0,58.0,4761328.0,64.2,456472.0,9.6
2011-12-01,Hawaii,aggregate,620350.0,58.1,663826.0,62.2,43476.0,6.5
2011-12-01,Idaho,aggregate,710962.0,59.9,772445.0,65.1,61483.0,8.0
2011-12-01,Illinois,aggregate,5976241.0,59.8,6601792.0,66.0,625551.0,9.5
2011-12-01,Indiana,aggregate,2926949.0,58.3,3204003.0,63.8,277054.0,8.6
2011-12-01,Iowa,aggregate,1579131.0,66.2,1667431.0,69.9,88300.0,5.3
2011-12-01,Jersey,new,4187534.0,60.0,4616165.0,66.1,428631.0,9.3
2011-12-01,Kansas,aggregate,1406954.0,64.9,1496521.0,69.0,89567.0,6.0
2011-12-01,Kentucky,aggregate,1876289.0,55.5,2055096.0,60.8,178807.0,8.7
2011-12-01,Louisiana,aggregate,1941370.0,55.6,2090372.0,59.9,149002.0,7.1
2011-12-01,Maine,aggregate,649989.0,60.1,701610.0,64.8,51621.0,7.4
2011-12-01,Maryland,aggregate,2895132.0,63.1,3113910.0,67.8,218778.0,7.0
2011-12-01,Massachusetts,aggregate,3265450.0,61.2,3503991.0,65.7,238541.0,6.8
2011-12-01,Michigan,aggregate,4243862.0,54.5,4684103.0,60.2,440241.0,9.4
2011-12-01,Minnesota,aggregate,2780388.0,66.7,2955643.0,70.9,175255.0,5.9
2011-12-01,Mississippi,aggregate,1216869.0,54.1,1341289.0,59.7,124420.0,9.3
2011-12-01,Missouri,aggregate,2780119.0,59.7,3013198.0,64.7,233079.0,7.7
2011-12-01,Montana,aggregate,474604.0,60.3,505571.0,64.2,30967.0,6.1
2011-12-01,Nebraska,aggregate,969969.0,68.9,1011803.0,71.9,41834.0,4.1
2011-12-01,Nevada,aggregate,1194434.0,56.8,1363045.0,64.8,168611.0,12.4
2011-12-01,NewHampshire,aggregate,700182.0,65.7,739256.0,69.4,39074.0,5.3
2011-12-01,NewMexico,aggregate,864443.0,54.4,930553.0,58.5,66110.0,7.1
2011-12-01,NewYork,aggregate,8793869.0,56.3,9619786.0,61.6,825917.0,8.6
2011-12-01,NorthCarolina,aggregate,4200815.0,56.5,4667522.0,62.8,466707.0,10.0
2011-12-01,NorthDakota,aggregate,381836.0,70.8,394001.0,73.1,12165.0,3.1
2011-12-01,Ohio,aggregate,5281393.0,58.6,5741875.0,63.7,460482.0,8.0
2011-12-01,Oklahoma,aggregate,1687655.0,58.7,1783060.0,62.0,95405.0,5.4
2011-12-01,Oregon,aggregate,1807127.0,58.7,1986026.0,64.5,178899.0,9.0
2011-12-01,Pennsylvania,aggregate,5934126.0,58.4,6419708.0,63.2,485582.0,7.6
2011-12-01,RhodeIsland,aggregate,501379.0,58.9,563197.0,66.2,61818.0,11.0
2011-12-01,SouthCarolina,aggregate,1964868.0,54.3,2175733.0,60.1,210865.0,9.7
2011-12-01,SouthDakota,aggregate,424536.0,67.8,443175.0,70.8,18639.0,4.2
2011-12-01,Tennessee,aggregate,2846615.0,57.0,3107274.0,62.2,260659.0,8.4
2011-12-01,Texas,aggregate,11642005.0,60.9,12559450.0,65.7,917445.0,7.3
2011-12-01,Utah,aggregate,1266919.0,63.1,1339970.0,66.7,73051.0,5.5
2011-12-01,Vermont,aggregate,339740.0,66.2,357541.0,69.6,17801.0,5.0
2011-12-01,Virginia,aggregate,3957491.0,63.0,4215055.0,67.1,257564.0,6.1
2011-12-01,Washington,aggregate,3172848.0,59.4,3489057.0,65.3,316209.0,9.1
2011-12-01,WestVirginia,aggregate,751460.0,50.5,809575.0,54.4,58115.0,7.2
2011-12-01,Wisconsin,aggregate,2857637.0,63.9,3076797.0,68.8,219160.0,7.1
2011-12-01,Wyoming,aggregate,288123.0,65.6,305874.0,69.6,17751.0,5.8
2012-01-01,Alabama,aggregate,2006675.0,53.6,2194417.0,58.6,187742.0,8.6
2012-01-01,Alaska,aggregate,337590.0,63.4,364235.0,68.5,26645.0,7.3
2012-01-01,Arizona,aggregate,2744675.0,55.6,3008659.0,60.9,263984.0,8.8
2012-01-01,Arkansas,aggregate,1259643.0,55.8,1360482.0,60.2,100839.0,7.4
2012-01-01,California,aggregate,16394034.0,56.2,18420345.0,63.2,2026311.0,11.0
2012-01-01,Colorado,aggregate,2519564.0,63.7,2749638.0,69.5,230074.0,8.4
2012-01-01,Connecticut,aggregate,1757109.0,61.8,1916986.0,67.4,159877.0,8.3
2012-01-01,DC,aggregate,318491.0,61.2,352277.0,67.7,33786.0,9.6
2012-01-01,Delaware,aggregate,414690.0,57.9,445854.0,62.3,31164.0,7.0
2012-01-01,Florida,aggregate,8430165.0,55.1,9285855.0,60.7,855690.0,9.2
2012-01-01,Georgia,aggregate,4310166.0,58.0,4760687.0,64.1,450521.0,9.5
2012-01-01,Hawaii,aggregate,619598.0,58.0,662146.0,62.0,42548.0,6.4
2012-01-01,Idaho,aggregate,712182.0,59.9,772520.0,65.0,60338.0,7.8
2012-01-01,Illinois,aggregate,5985635.0,59.9,6596119.0,66.0,610484.0,9.3
2012-01-01,Indiana,aggregate,2928022.0,58.3,3198185.0,63.7,270163.0,8.4
2012-01-01,Iowa,aggregate,1579347.0,66.2,1665742.0,69.8,86395.0,5.2
2012-01-01,Jersey,new,4186168.0,59.9,4615125.0,66.1,428957.0,9.3
2012-01-01,Kansas,aggregate,1406357.0,64.8,1494379.0,68.8,88022.0,5.9
2012-01-01,Kentucky,aggregate,1877642.0,55.5,2051937.0,60.7,174295.0,8.5
2012-01-01,Louisiana,aggregate,1943180.0,55.7,2090840.0,59.9,147660.0,7.1
2012-01-01,Maine,aggregate,650212.0,60.1,701220.0,64.8,51008.0,7.3
2012-01-01,Maryland,aggregate,2898093.0,63.1,3115288.0,67.8,217195.0,7.0
2012-01-01,Massachusetts,aggregate,3268794.0,61.2,3504793.0,65.6,235999.0,6.7
2012-01-01,Michigan,aggregate,4248435.0,54.6,4681312.0,60.1,432877.0,9.2
2012-01-01,Minnesota,aggregate,2780101.0,66.6,2952391.0,70.8,172290.0,5.8
2012-01-01,Mississippi,aggregate,1216227.0,54.1,1338029.0,59.5,121802.0,9.1
2012-01-01,Missouri,aggregate,2780048.0,59.7,3006537.0,64.5,226489.0,7.5
2012-01-01,Montana,aggregate,475170.0,60.3,505559.0,64.1,30389.0,6.0
2012-01-01,Nebraska,aggregate,970760.0,68.9,1011743.0,71.8,40983.0,4.1
2012-01-01,Nevada,aggregate,1196701.0,56.9,1362882.0,64.8,166181.0,12.2
2012-01-01,NewHampshire,aggregate,700168.0,65.7,738950.0,69.3,38782.0,5.2
2012-01-01,NewMexico,aggregate,864925.0,54.4,930525.0,58.5,65600.0,7.0
2012-01-01,NewYork,aggregate,8795061.0,56.2,9625328.0,61.5,830267.0,8.6
2012-01-01,NorthCarolina,aggregate,4210634.0,56.6,4667479.0,62.7,456845.0,9.8
2012-01-01,NorthDakota,aggregate,382654.0,70.8,394502.0,73.0,11848.0,3.0
2012-01-01,Ohio,aggregate,5288498.0,58.6,5736148.0,63.6,447650.0,7.8
2012-01-01,Oklahoma,aggregate,1691489.0,58.8,1784983.0,62.0,93494.0,5.2
2012-01-01,Oregon,aggregate,1806296.0,58.6,1982958.0,64.3,176662.0,8.9
2012-01-01,Pennsylvania,aggregate,5942290.0,58.4,6422560.0,63.2,480270.0,7.5
2012-01-01,RhodeIsland,aggregate,501544.0,58.9,562690.0,66.1,61146.0,10.9
2012-01-01,SouthCarolina,aggregate,1966479.0,54.3,2174418.0,60.0,207939.0,9.6
2012-01-01,SouthDakota,aggregate,424522.0,67.7,442803.0,70.6,18281.0,4.1
2012-01-01,Tennessee,aggregate,2847431.0,57.0,3102552.0,62.1,255121.0,8.2
2012-01-01,Texas,aggregate,11667533.0,61.0,12555513.0,65.6,887980.0,7.1
2012-01-01,Utah,aggregate,1270376.0,63.1,1340986.0,66.6,70610.0,5.3
2012-01-01,Vermont,aggregate,339554.0,66.1,356970.0,69.5,17416.0,4.9
2012-01-01,Virginia,aggregate,3958410.0,62.9,4211933.0,67.0,253523.0,6.0
2012-01-01,Washington,aggregate,3174501.0,59.3,3486637.0,65.2,312136.0,9.0
2012-01-01,WestVirginia,aggregate,751955.0,50.6,809016.0,54.4,57061.0,7.1
2012-01-01,Wisconsin,aggregate,2858893.0,63.9,3074466.0,68.7,215573.0,7.0
2012-01-01,Wyoming,aggregate,288289.0,65.5,305752.0,69.5,17463.0,5.7
2012-02-01,Alabama,aggregate,2005184.0,53.5,2190443.0,58.4,185259.0,8.5
2012-02-01,Alaska,aggregate,337501.0,63.4,363891.0,68.3,26390.0,7.3
2012-02-01,Arizona,aggregate,2747179.0,55.6,3007803.0,60.8,260624.0,8.7
2012-02-01,Arkansas,aggregate,1258787.0,55.7,1358325.0,60.1,99538.0,7.3
2012-02-01,California,aggregate,16415716.0,56.3,18420845.0,63.1,2005129.0,10.9
2012-02-01,Colorado,aggregate,2519179.0,63.6,2747252.0,69.3,228073.0,8.3
2012-02-01,Connecticut,aggregate,1754659.0,61.7,1913298.0,67.2,158639.0,8.3
2012-02-01,DC,aggregate,320309.0,61.5,353699.0,67.9,33390.0,9.4
2012-02-01,Delaware,aggregate,414865.0,57.9,445820.0,62.2,30955.0,6.9
2012-02-01,Florida,aggregate,8441992.0,55.1,9286489.0,60.6,844497.0,9.1
